
2026-04-09T06:31:57.783050+00:00,BTC,UP,MEDIUM,70878.95,70871.5932,0.000104,,0.515,0.435,0.95,182.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716317.686152,,,,
2026-04-09T06:31:57.783169+00:00,XRP,UP,MEDIUM,1.3297,1.3294,0.000242,,0.53,0.2526,0.7826,182.5,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716317.5391266,,,,
2026-04-09T06:31:58.783460+00:00,XRP,UP,MEDIUM,1.3297,1.3294,0.000242,,0.53,0.2527,0.7827,182.2,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716317.821177,,,,
2026-04-09T06:31:59.783796+00:00,XRP,UP,MEDIUM,1.3296,1.3296,2.7e-05,,0.53,0.2513,0.7813,180.7,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716319.2561738,,,,
2026-04-09T06:32:00.784084+00:00,BTC,UP,MEDIUM,70888.59,70884.0713,6.4e-05,,0.515,0.435,0.95,179.2,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716320.7811632,,,,
2026-04-09T06:32:01.784407+00:00,BTC,UP,MEDIUM,70888.58,70884.0713,6.4e-05,,0.515,0.435,0.95,178.8,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716321.2221556,,,,
2026-04-09T06:32:01.784522+00:00,XRP,UP,MEDIUM,1.3299,1.3298,5.9e-05,,0.53,0.2573,0.7873,178.3,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716321.74422,,,,
2026-04-09T06:32:02.784774+00:00,BTC,UP,MEDIUM,70888.58,70883.74,6.8e-05,,0.515,0.435,0.95,177.6,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716322.3696003,,,,
2026-04-09T06:32:12.787391+00:00,XRP,UP,MEDIUM,1.33,1.33,3.4e-05,,0.53,0.2619,0.7919,167.2,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716332.7821445,,,,
2026-04-09T06:32:13.787740+00:00,XRP,UP,MEDIUM,1.3302,1.33,0.000134,,0.53,0.2654,0.7954,166.8,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716333.2442653,,,,
